original;translation;
MULTIMEDIALNY;MULTIMEDIA
MULTIPLEX;MULTIPLEX
MX11;MX11
N-LINE;N-LINE
NA;ON / TO
NABÓJ;CARTRIDGE / PYROTECHNIC INFLATOR
NACZEPA;SEMI-TRAILER
NACZEPY;SEMI-TRAILER
NAD;OVER
NADKOLA;WHEEL ARCH LINERS
NADKOLE;WHEEL ARCH LINER
NADMIARU;OVERFLOW / EXCESS
NADMUCH;AIR BLOWER / VENTILATION
NADMUCHU;AIR BLOWER / VENTILATION
NADWOZIA;BODYWORK
NAGRZEWNICA;HEATER CORE
NAGRZEWNICY;HEATER CORE
NAGŁOŚNIENIA;SOUND SYSTEM
NAKŁADKA;COVER / TRIM / OVERLAY
NAKŁADKI;COVERS / TRIMS / OVERLAYS
NANO;NANO
NAPĘDOWY;DRIVE
NAPINACZ;TENSIONER
NAPINACZA;TENSIONER
NAPINACZE;TENSIONERS
NAPIS;INSCRIPTION / BADGE
NAPISY;INSCRIPTIONS / BADGES
NAPIĘCIA;VOLTAGE
NAPOJE;DRINKS / CUP HOLDER
NAPRAWCZY;REPAIR
NAPĘD;DRIVE
NAPĘDOWY;DRIVE
NAPĘDU;DRIVE
NAPĘDÓW;DRIVES
NAPĘOWY;DRIVE
NAROŻNA;CORNER
NAROŻNIK;CORNER
NARTY;SKIS / SKI BAG
NARZĘDZI;TOOLS
NARZĘDZIA;TOOLS
NASTAWNIK;ACTUATOR / ADJUSTER
NASŁONECZNIENIA;SUNLIGHT / SOLAR RADIATION
NAVI;NAVI
NAWIEWU;AIR VENT / BLOW
NAWIGACJA;NAVIGATION
NAWIGACJI;NAVIGATION
NAZIEMNEJ;TERRESTRIAL
NERKA;KIDNEY GRILLE
NERKI;KIDNEY GRILLES
NEVO;NEVO
NEVO-SKY;NEVO-SKY
NIESZCZELNOŚCI;LEAK
NIGHT;NIGHT
NISKOTONOWY;WOOFER / BASS
NISTWA;TRIM / STRIP
NIVO;NIVO
NOCNEJ;NIGHT
NOSZE;STRETCHER
NOTATNIKA;NOTEBOOK
NOWA;NEW
NOX;NOX
O303;O303
OBD;OBD
OBEJMA;CLAMP / CLIP
OBIEGU;CIRCULATION
OBNIŻANIA;LOWERING
OBROTNICA;TURNTABLE / SLEW RING
OBROTOMIERZ;TACHOMETER / REV COUNTER
OBROTOWY;ROTARY
OBROTU;ROTATION
OBRYSOWA;MARKER / OUTLINE
OBRYSÓWEK;MARKER LIGHTS
OBRÓT,;ROTATION,
OBUDOWA;HOUSING / CASE
OBUDOWY;HOUSING / CASE
OCHRONY;PROTECTION
OD;FROM
ODBIORNIK;RECEIVER
ODBIORU;RECEPTION
ODBLASK;REFLECTOR
ODBLOKOWANIA;UNLOCKING
ODBÓJ;BUMP STOP / BUFFER
ODMA;OIL SEPARATOR / BREATHER
ODMY;OIL SEPARATOR / BREATHER
ODO;ODO
ODPOWIETRZAJĄCY;BREATHER / VENT
ODPOWIETRZENIA;VENTING
ODPOWIETRZENIE;VENTING
ODPOWIETRZNIK;BREATHER / VENT VALVE
ODPŁYW;DRAIN / OUTLET
ODSZRANIACZ;DEFROSTER
ODTWARZACZ;PLAYER
OFF;OFF
OGON;TAIL
OGRANICZAJĄCY;LIMITING
OGRANICZNIK;LIMITER / DOOR STAY
OGRANICZNIKI;LIMITERS / DOOR STAYS
OGRZEWANIA;HEATING
OGRZEWANIE;HEATING
OGRZEWANIEM;HEATING
OKULAR;HEADLIGHT SURROUND / FRAME
OKULARY;HEADLIGHT SURROUNDS / FRAMES
OLEJ;OIL
OLEJOWA;OIL
OLEJOWE;OIL
OLEJOWEJ;OIL
OLEJOWY;OIL
OLEJU;OIL
OLUFSEN;OLUFSEN
ONLINE;ONLINE
OPARCIE;BACKREST
OPARÓW;VAPORS
OPENER;OPENER
OPON;TYRES
OPONA;TYRE
OPONACH;TYRES
OPONIE;TYRE
OPONY;TYRES
OPORNICA;RESISTOR
OPORNIK;RESISTOR
OPOROWE;THRUST / RESISTANCE
OPTIMA;OPTIMA
ORBITROL;ORBITROL
ORGANIZER;ORGANIZER
ORUROWANIE;BULL BAR / ROLL BAR
OS;AXLE
OSI;AXLE
OSPRZĘTU;ACCESSORIES / ANCILLARIES
OSTRZEGAWCZA;WARNING
OSUSZACZ;DRIER
OSUSZACZA;DRIER
OSŁONA;COVER / GUARD / SHIELD
OSŁONY;COVERS / GUARDS / SHIELDS
OTWARCIA;OPENING
OTWIERANIA;OPENING
OUTDOOR;OUTDOOR
OUTER;OUTER
OWIEWKA;DEFLECTOR / FAIRING
OWIWEWKA;DEFLECTOR / FAIRING
OZDOBNA;DECORATIVE / ORNAMENTAL
OŚ;AXLE
OŚ,;AXLE,
OŚWIETELNIA;LIGHTING
OŚWIETLENIA;LIGHTING
OŚWIETLENIE;LIGHTING
P+L;R+L
PAJĄK;COMBINATION SWITCH / STALK
PAKA;TRUCK BED / CARGO AREA
PALIWA;FUEL
PALIWOWE;FUEL
PALIWOWEGO;FUEL
PALIWOWY;FUEL
PAMIĘCI;MEMORY
PANEL;PANEL
PANELU;PANEL
PANORAMA;PANORAMA
PANORAMICZNE;PANORAMIC
PANORAMY;PANORAMA
PAR;PAIR
PARA;PAIR
PARASOLKA;UMBRELLA
PARKING;PARKING
PARKOWANIA;PARKING
PAROWNIK;EVAPORATOR
PARROT;PARROT
PAS;BELT / FRONT PANEL
PASA;BELT / FRONT PANEL
PASAŻERA;PASSENGER
PASKA;BELT
PASOWE;BELT
PASY;BELTS
PASY,;BELTS,
PASÓW;BELTS
PAŁĄK;ROLL BAR / HOOP
PCC;PCC
PDC;PDC
PDM;PDM
PEAŁY;PEDALS
PEDAŁ;PEDAL
PEDAŁU;PEDAL
PEDAŁY;PEDALS
PEDAŁÓW;PEDALS
PIANO;PIANO
PIASTA;HUB
PIASTA;HUB
PIERŚCIEŃ;RING
PIERSCIEŃ;RING
PIESZEGO;PEDESTRIAN
PIESZYCH;PEDESTRIANS
PILOT;REMOTE CONTROL
PILOTA;REMOTE CONTROL
PIN;PIN
PINY;PINS
PIONOWA;VERTICAL
PIROTECHNICZNA;PYROTECHNIC
PIROTECHNICZNY;PYROTECHNIC
PLANDEKA;TARPAULIN
PLANETARNA;PLANETARY
PLASITK;PLASTIC
PLASTIK;PLASTIC
PLASTIKOWA;PLASTIC
PLASTK;PLASTIC
PLUG;PLUG
PLUS;PLUS
PLUSOWA;POSITIVE
PLUSOWEJ;POSITIVE
PLUSOWY;POSITIVE
PNEUMATYCZNA;PNEUMATIC
PNEUMATYCZNY;PNEUMATIC
PNEUMATYKI;PNEUMATICS
POCHŁANIACZ;ABSORBER / CANISTER
POD;UNDER
PODAJNIK;FEEDER
PODCIŚNIENIA;VACUUM
PODEST;PLATFORM / STEP
PODGRZEWACZ;HEATER
PODGRZEWANIA;HEATING
PODKABINOWY;UNDER-CABIN
PODNIESIENIA;LIFTING
PODNOSNIK;LIFT / JACK / WINDOW REGULATOR
PODNOSZENIA;LIFTING
PODNOŚNIK;LIFT / JACK / WINDOW REGULATOR
PODNÓŻEK;FOOTREST
PODPORA;SUPPORT
PODPORY;SUPPORTS
PODRÓŻY;TRAVEL / TRIP
PODSTAWA;BASE / MOUNT
PODSTAWY;BASE / MOUNT
PODSTOPNICA;FOOTREST / DEAD PEDAL
PODSUFITCE;HEADLINING
PODSUFITKA;HEADLINING
PODSUFITKI;HEADLININGS
PODSZYBIA;SCUTTLE PANEL / COWL
PODSZYBIE;SCUTTLE PANEL / COWL
PODUSZEK;AIRBAGS / CUSHIONS
PODUSZKA;AIRBAG / CUSHION
PODUSZKI;AIRBAGS / CUSHIONS
PODUSZKI,;AIRBAGS / CUSHIONS,
PODUSZKĄ;AIRBAG / CUSHION
PODWOZIA;CHASSIS / UNDERCARRIAGE
PODWÓJNA;DOUBLE
PODWÓJNY;DOUBLE
PODŁOGA;FLOOR
PODŁOGI;FLOOR
PODŁOGOWA;FLOOR
PODŁOGOWY;FLOOR
PODŁOKIETNIK;ARMREST
PODŁOKIETNIKIEM;ARMREST
PODŁOKIETNK;ARMREST
PODŁUŻNICA;CHASSIS RAIL / SIDE MEMBER
PODŁUŻNICE;CHASSIS RAILS / SIDE MEMBERS
PODŁUŻNICY;CHASSIS RAIL / SIDE MEMBER
PODŚWIETLANA;ILLUMINATED
PODŚWIETLANE;ILLUMINATED
PODŚWIETLANIA;ILLUMINATION
GŁOŚNOMOWIĄCY;HANDSFREE
PODŚWIETLENIA;ILLUMINATION
POJEDYŃCZY;SINGLE
POKRYW;COVERS / LIDS
POKRYWA;COVER / LID
POKRYWY;COVERS / LIDS
POKRĘTŁO;KNOB / DIAL
POLA;FIELD
POMARAŃCZOWA;ORANGE
POMP;PUMPS
POMPA;PUMP
POMPEK;PUMPS
POMPKA;PUMP
POMPKI;PUMPS
POMPKĄ;PUMP
POMPOWTRYSKIWACZ;UNIT INJECTOR
POMPOWTRYSKIWACZ;UNIT INJECTOR
POMPOWTRYSKIWACZ;UNIT INJECTOR
POMPY;PUMPS
POMPĄ;PUMP
POPIELNICZKA;ASHTRAY
POPRZECZNA;TRANSVERSE / CROSS
POPRZECZNY;TRANSVERSE / CROSS
POPYCHACZE;PUSHRODS / TAPPETS
PORT;PORT
POSTOJOWA;PARKING
POSTOJOWE;PARKING
POSTOJOWEGO;PARKING
POSZERZENIE;FENDER FLARE / EXTENSION
POSZYCIE;SKIN / UPHOLSTERY / PANEL
POTENCJOMETR;POTENTIOMETER
POWER;POWER
POWIETRZA;AIR
POWIETRZE;AIR
POWIETRZNA;AIR
POWROTNY;RETURN
POZIOMOWANIA;LEVELLING
POZIOMU;LEVEL
POŁOŻENIA;POSITION
POŚREDNIE;INDIRECT
PRAWE;RIGHT
PRAWEGO;RIGHT
PRAWYCH;RIGHT
PREMIUM;PREMIUM
PREŁĄCZNIK;SWITCH
PRO;PRO
PROGI;SILLS / SIDE SKIRTS
PROGOWA;SILL / SIDE SKIRT
PROGOWE;SILLS / SIDE SKIRTS
PROGOWEJ;SILL / SIDE SKIRT
PROGU;SILL / SIDE SKIRT
PROJEKTOR;PROJECTOR
PROWADNICA;GUIDE / RAIL
PROWADNICE;GUIDES / RAILS
PROWADNICY;GUIDE / RAIL
PROWADZĄCA;GUIDE
PRWAE;RIGHT
PRWY;RIGHT
PRZECIEWSŁONECZNA;SUN VISOR
PRZECIWMGIELNA;FOG LIGHT
PRZECIWMGIELNYCH;FOG LIGHTS
PRZECIWMGŁOWA;FOG LIGHT
PRZECIWSŁONECZNA;SUN VISOR
PRZEDNIA;FRONT
PRZEDNIA,;FRONT
PRZEDNIEGO;FRONT
PRZEDNIEJ;FRONT
PRZEDNIĄ;FRONT
PRZEDZIAŁU;COMPARTMENT
PRZEDŁUŻENIE;EXTENSION
PRZEDŁŻENIE;EXTENSION
PRZEGRODA;PARTITION / BULKHEAD
PRZEKAZNIK;RELAY
PRZEKAŻNIK;RELAY
PRZEKAŹNIK;RELAY
PRZEKAŹNIKOWY;RELAY
PRZEKŁADNI;GEARBOX / STEERING RACK
PRZEKŁADNIA;GEARBOX / STEERING RACK
PRZELEWOWE;OVERFLOW
PRZELEWY;OVERFLOWS
PRZELĄCZNIK;SWITCH
PRZENIESIENIA;TRANSFER / TRANSMISSION
PRZEPIĘCIOWY;SURGE / OVERVOLTAGE
PRZEPUSTNICA;THROTTLE BODY
PRZEPUSTNICE;THROTTLE BODIES
PRZEPUSTNICY;THROTTLE BODY
PRZEPŁYWOMIERZ;AIR FLOW METER
PRZESUWNE;SLIDING
PRZESUWNYCH;SLIDING
PRZETWORNICA;XENON BALLAST / INVERTER
PRZEWOD;CABLE / WIRE / HOSE
PRZEWODU;CABLE / WIRE / HOSE
PRZEWODY;CABLES / WIRES / HOSES
PRZEWODÓW;CABLES / WIRES / HOSES
PRZEWÓD;CABLE / WIRE / HOSE
PRZEŁACZNIK;SWITCH
PRZEŁACZNIKI;SWITCHES
PRZEŁĄCZNIK;SWITCH
PRZEŁĄCZNIKA;SWITCH
PRZEŁĄCZNIKI;SWITCHES
PRZEŁĄCZNIKÓW;SWITCHES
PRZOD;FRONT
PRZWÓ;CABLE / WIRE
PRZY;AT / BY
PRZYCISK;BUTTON
PRZYCISKI;BUTTONS
PRZYCISKÓW;BUTTONS
PRZYCZEPY;TRAILER
PRZYCZEPĄ;TRAILER
PRZYSATWKA;PTO / POWER TAKE-OFF
PRZYSPIESZENIA;ACCELERATION
PRZYSTAWKA;PTO / POWER TAKE-OFF
PRZYŁĄCZENIOWA;CONNECTION
PRZYŚPIESZACZ;ACCELERATOR / ADVANCE ADJUSTER
PRZYŚPIESZENIA;ACCELERATION
PRZÓ;FRONT
PRZÓD+SPRĘŻYNA;FRONT+SPRING
PRZÓDI;FRONT
PRÓG;SILL / STEP
PRÓŻNIOWA;VACUUM
PRĄDU;CURRENT
PRĘDKOŚCI;SPEED
PRĘT;ROD / BAR
PSAÓW;BELTS
PÓLKA;SHELF / PARCEL SHELF
PÓŁKA;SHELF / PARCEL SHELF
PÓŁKI;SHELVES / PARCEL SHELVES
WYSPRZĘGLIK;CLUTCH SLAVE CYLINDER
PÓŁOSIE;AXLE SHAFTS / DRIVE SHAFTS
PÓŁOŚ;AXLE SHAFT / DRIVE SHAFT
PÓŁRESOR;SEMI-LEAF SPRING
PÓŁRESORA;SEMI-LEAF SPRING
PŁUGA;PLOW
PŁYNU;FLUID
PŁYT;PLATES / DISCS
PŁYTA;PLATE / BOARD
PŁYWAK;FLOAT / FUEL SENDER
QBOX;QBOX
QMAX;QMAX
QUATTRO;QUATTRO
R;R
R-LINE;R-LINE
R01;R01
R02;R02
R1100;R1100
R420;R420
RACZKA;HANDLE
RADAR;RADAR / DISTRONIC
RADARU;RADAR / DISTRONIC
RADIA;RADIO
RADIO;RADIO
RADIOWEGO;RADIO
RAMA;FRAME / CHASSIS
RAMIE;ARM
RAMIONA;ARMS
RAMIĘ;ARM
RAMKA;FRAME / BEZEL / TRIM
RAMPOWE;RAMP
RAMY;FRAME / CHASSIS
RATUNKOWE;RESCUE / EMERGENCY
RAZOR;RAZOR
RDC;RDC
RDESIGN;R-DESIGN
REAKCYJNEGO;REACTION / TORQUE
REAKCYJNY;REACTION / TORQUE
RECYRKULATOR;EGR COOLER / RECIRCULATOR
RECYRKULATORA;EGR COOLER / RECIRCULATOR
RECZNEGO;MANUAL / HAND BRAKE
RED-1;RED-1
RED.1;RED.1
REDUKCJA;REDUCTION / ADAPTER
REDUKTOR;REDUCER / VAPORIZER
REDUKTORA;REDUCER / VAPORIZER
REDUKTOREM;REDUCER / VAPORIZER
REDUKUJĄCY;REDUCING
REFLEKTOR;HEADLIGHT
REFLEKTORA;HEADLIGHT
REFLEKTORY;HEADLIGHTS
REFLEKTORÓW;HEADLIGHTS
REGULACJA;ADJUSTMENT / REGULATION
REGULACJI;ADJUSTMENT / REGULATION
REGULATOR;REGULATOR
REJESTRACYJNEJ;REGISTRATION / LICENSE PLATE
REKIN;SHARK FIN ANTENNA
RELING;ROOF RAIL
RELINGI;ROOF RAILS
REM;REM
RENAULT;RENAULT
REO;REO
RESETOWANIA;RESETTING
RESOR;LEAF SPRING
RESORA;LEAF SPRING
RESORA,;LEAF SPRING,
RESORU;LEAF SPRING
RETARDERA;RETARDER
REV-4;REV-4
REZONATOR;RESONATOR
REZYSTOR;RESISTOR
RHD;RHD
RIGHT;RIGHT
RINGFEDER;RINGFEDER
RINGI;RINGS / HALO LIGHTS
ROLETA;BLIND / COVER / ROLLER BLIND
ROLETKA;BLIND / COVER / ROLLER BLIND
ROLETY;BLINDS / COVERS
ROLKA;PULLEY / ROLLER
ROLKI;PULLEYS / ROLLERS
ROLKĄ;PULLEY / ROLLER
ROR;ROR
RORZĄDU;TIMING BELT / CHAIN
ROUSH;ROUSH
ROZDZIELACZ;DISTRIBUTOR / MANIFOLD
ROZDZIELACZA;DISTRIBUTOR / MANIFOLD
ROZDZIELCZA;DISTRIBUTION / DASHBOARD
ROZDZIELCZEJ;DISTRIBUTION / DASHBOARD
ROZPREŻNY;EXPANSION
ROZPRĘŻNY;EXPANSION
ROZPÓRKA;STRUT BAR
ROZPÓRKI;STRUT BARS
ROZRUSZNIK;STARTER MOTOR
ROZRUSZNIKA;STARTER MOTOR
ROZRZADU;TIMING
ROZRZĄDU;TIMING
RP/G;RP/G
RS;RS
RSCA;RSCA
RT;RT
RUCHU;TRAFFIC / MOVEMENT
RUNFLAT;RUNFLAT
RURA;PIPE
RURKA;PIPE / TUBE
RURKI;PIPES / TUBES
POMPOWTRYSKIWACZE;UNIT INJECTORS
RURY;PIPES
RX4;RX4
RYGIEL;BOLT / LATCH / LOCK PIN
RYNNA;GUTTER / CHANNEL
RZUTNIK;PROJECTOR / HUD
RZĄD;ROW
RÓŻNICY;DIFFERENCE / DIFFERENTIAL
RĄCZKA;HANDLE
RĄCZKI;HANDLES
RĘCZNEGO;HAND / MANUAL
RĘCZNY;HAND / MANUAL
S;S
S-LINE;S-LINE
S4;S4
S8D3;S8D3
SAF;SAF
SAM;SAM
SAMOCHODOWY;CAR / AUTOMOTIVE
SANEK;SUBFRAME
SANKI;SUBFRAME
SAS;SAS
SATELITARNE;SATELLITE
SBC;SBC
SCANIA;SCANIA
SCHOWE;STORAGE / GLOVE BOX
SCHOWEK;STORAGE / GLOVE BOX
SCHOWKA;STORAGE / GLOVE BOX
SCIANA;WALL / BULKHEAD
SCIANY;WALLS / BULKHEADS
SCR;SCR
SCV;SCV
SD;SD
SDI;SDI
SE-R;SE-R
SELEKTOR;SELECTOR
SENSOR;SENSOR / ECU
SEPARATOR;SEPARATOR
SEQUENT;SEQUENT
SERVICE;SERVICE
SERVOTRONIC;SERVOTRONIC
SERWA;BRAKE BOOSTER
SERWO;BRAKE BOOSTER
SET;SET / KIT
SF;SF
SFERA;SPHERE / ACCUMULATOR
SHARK;SHARK
SIATKA;NET
SIATKI;NETS
SIEDZENIE;SEAT
SIEDZISKA;SEAT CUSHION / BASE
SIEDZISKO;SEAT CUSHION / BASE
SIENA;SIENA
SIERŻANT;V-STAY / RADIUS ROD
SILL;SILL
SILNICZEK;MOTOR / ACTUATOR
SILNIK;ENGINE
SILNIK,;ENGINE,
SILNIKA;ENGINE
SILNIKIEM;ENGINE
SILVERBOX;SILVERBOX
SIM;SIM
SIMERING;OIL SEAL
SIODŁA;FIFTH WHEEL
SIODŁO;FIFTH WHEEL
SIROKKO;SIROKKO
SIŁOWNI;ACTUATORS / STRUTS
SIŁOWNIK;ACTUATOR / RAM / CYLINDER
SIŁY;FORCE / POWER
SKRAPLACZ;CONDENSER
SKROPLONEJ;LIQUEFIED
SKRZYDŁOWE;WING / BARN DOOR
SKRZYNI;GEARBOX / TRANSMISSION
SKRZYNIA;GEARBOX / TRANSMISSION
SKRZYNIĘ;GEARBOX / TRANSMISSION
SKRZYNKA;BOX / CASE
SKRZYNKI;BOXES / CASES
SKRĘTNA;STEERING / TORSION
SKRĘTNEJ;STEERING / TORSION
SKRĘTNY;STEERING / TORSION
SKRĘTU;STEERING / TURNING
SKYACTIVE;SKYACTIVE
SKÓRA;LEATHER
SKŁADANIA;FOLDING
SKŁADANY;FOLDING
SL;SL
SMAART;SMART
SMART;SMART
SMARTKEY;SMARTKEY
SMB10800;SMB10800
SMOK;OIL PICKUP TUBE
SOCZEWKA;LENS
SOCZEWKI;LENSES
SOLAR;SOLAR
SONDA;SENSOR / PROBE
SONY;SONY
SOS;SOS
SPAL;SPAL
SPALANIA;COMBUSTION
SPALIN;EXHAUST GAS
SPIOLER;SPOILER
SPOILER;SPOILER
SPOILERA;SPOILER
SPOJLERA;SPOILER
SPORT;SPORT
SPRYSKIWACZ;WASHER / JET
SPRYSKIWACZA;WASHER / JET
SPRYSKIWACZE;WASHERS / JETS
SPRYSKIWACZY;WASHERS / JETS
SPRZEGŁA;CLUTCH
SPRZEGŁO;CLUTCH
SPRZĘGIEŁKO;CLUTCH / HUB
SPRZĘGŁA;CLUTCH
SPRZĘGŁO;CLUTCH
SPRĘŻARKA;COMPRESSOR
SPRĘŻARKI;COMPRESSOR
SPRĘŻYNA;SPRING
SPRĘŻYNY;SPRINGS
SPRĘŻYNĄ;SPRING
SQ5;SQ5
SRODKOWY;CENTRAL / MIDDLE
SRR;SRR
SRZYNKA;BOX
SSĄCEGO;INTAKE
SSĄCY;INTAKE
ST;ST
STABILIZATOR;STABILIZER BAR / SWAY BAR
STABILIZATORA;STABILIZER BAR / SWAY BAR
STABILNOŚCI;STABILITY
STACYJKA;IGNITION SWITCH
STACYJKI;IGNITION SWITCH
STAG;STAG
STAG-300-6;STAG-300-6
STAG-4;STAG-4
STAG-OBD;STAG-OBD
STALOWA;STEEL
STALOWE;STEEL
STAR;STAR
START;START
STARTER;STARTER
STARTOWY;STARTING
STARTOWYMODUŁ;START MODULE
STAŁYCH;FIXED
STELAZ;FRAME / BRACKET
STELAŻ;FRAME / BRACKET
STELLA;STELLA
STERONIK;CONTROLLER / ECU
STEROWANIA;CONTROL
STEROWANIE;CONTROL
STEROWANIK;CONTROLLER / ECU
STEROWNIK;CONTROLLER / ECU
STEROWNIKA;CONTROLLER / ECU
STERUJĄCA;CONTROL
STERUJĄCY;CONTROL
STKOMPLET;ST SET
STOLIK;TABLE
STOP;STOP
STOP,;STOP
STOPIEŃ;STEP
STOPKA;FOOT / BRACKET
STOPNIA;STEP / DEGREE
STOPNICA;STEP / RUNNING BOARD
STOPNICY;STEP / RUNNING BOARD
STOPNIE;STEPS
STREFA;ZONE
STREFY;ZONES
STROWNIK;CONTROLLER / ECU
STUKOWEGO;KNOCK
STYCZNIK;CONTACTOR / RELAY
STYCZNIKI;CONTACTORS / RELAYS
STYKI;CONTACTS
STYROPIAN;POLYSTYRENE / FOAM
SUBWOOFER;SUBWOOFER
SUFITOWA;CEILING / ROOF
SUPERCHARGED;SUPERCHARGED
SUWAK;SLIDER
SWAP;SWAP
SWIATEŁ;LIGHTS
SWIATEŁCUV,E32;LIGHTS E32
SWORZEŃ;PIN / BOLT / BALL JOINT
SYCZEK;TWEETER
SYGNAŁ;SIGNAL / HORN
SYGNAŁU;SIGNAL
SYPIALNA;SLEEPING / BUNK
SYRENA;SIREN / ALARM
SYRENY;SIREN / ALARM
SZKIELET;SKELETON / FRAME
SZKŁO;GLASS
SZPERACZ;SEARCHLIGHT / SPOTLIGHT
SZT;PCS
SZTUKI;PCS
SZTYCĄ;POST / STEM / COLUMN
SZUFLADA;DRAWER
SZUFLADKA;DRAWER
SZYB;WINDOWS
SZYBA;WINDOW / GLASS
SZYBERDACH;SUNROOF
SZYBERDACHU;SUNROOF
SZYBY;WINDOWS
SZYBĘ;WINDOW / GLASS
SZYNA;RAIL
SZYNY;RAILS
SŁOPKI;PILLARS
SŁUPEK;PILLAR / POST
SŁUPKA;PILLAR / POST
SŁUPKI;PILLARS / POSTS
SŁUPKÓW;PILLARS / POSTS
TABLET;TABLET
TABLETU;TABLET
TABLICA;BOARD / PANEL / CLUSTER
TABLICY;BOARD / PANEL / CLUSTER
TACHOGRAF;TACHOGRAPH
TACHOGRAFEM;TACHOGRAPH
TAPICERKA;UPHOLSTERY / TRIM
TARCZA;DISC / DIAL / PLATE
TARCZE;DISCS / DIALS / PLATES
TARCZY;DISC / DIAL / PLATE
TARTARINI;TARTARINI
TAŚMA;TAPE / RIBBON CABLE
TAŚMY;TAPES / RIBBON CABLES
TCM;TCM
TCS;TCS
TCU;TCU
TEC;TEC
TEC67;TEC67
TECNA;TECNA
TEL-BOX;TEL-BOX
TELEFON;TELEPHONE
TELEFONU;TELEPHONE
TELEMATIC;TELEMATIC
TELEMATIV;TELEMATIV
TELESKOP;TELESCOPE / STRUT / SHOCK
TELESTART;TELESTART
TELMA;TELMA
TEMPERATURY;TEMPERATURE
TEMPERATURĄ;TEMPERATURE
TEMPOMAT;CRUISE CONTROL
TEMPOMATU;CRUISE CONTROL
TERMICZNA;THERMAL
TERMOASTATU;THERMOSTAT
TERMOSTAT;THERMOSTAT
TERMOSTATU;THERMOSTAT
TEST;TEST
THERMO;THERMO
TK1;TK1
TME-;TME
TMPS;TPMS
TMS;TMS
TOM;TOM
TOMTOM;TOMTOM
TOP;TOP
TOPLINE;TOPLINE
TOPVIEW;TOPVIEW
TORU;TRACK / PATH
TPM;TPM
TPMS;TPMS
TRAKCJI;TRACTION
TRANSCEIVER;TRANSCEIVER
TRIM;TRIM
TRIP;TRIP
TRYBU;MODE
TRZECI;THIRD
TRÓJKĄT;TRIANGLE
TUNEL;TUNNEL / CONSOLE
TUNELU;TUNNEL / CONSOLE
TUNER;TUNER
TUNING;TUNING
TURBINY;TURBO / TURBINE
TURBO;TURBO
TURBOSPRĘŻARKA;TURBOCHARGER
TURBOSPRĘŻARKI;TURBOCHARGER
TV;TV
TWARDOŚCI;HARDNESS / STIFFNESS
TYLNA;REAR
TYLNEGO;REAR
TYLNEJ;REAR
TYLNIEGO;REAR
TYLNY;REAR
TYLNYCH;REAR
TYP;TYPE
TYPE;TYPE
TŁOK;PISTON
TŁOKI;PISTONS
TŁUMIK;SILENCER / MUFFLER
TŁUMIKA;SILENCER / MUFFLER
TŁUMIKI;SILENCERS / MUFFLERS
UCH;UCH
UCHO;EYE / TOWING EYE
UCHWYT;HOLDER / BRACKET / HANDLE
UCHWYTY;HOLDERS / BRACKETS / HANDLES
UCHYLNA;TILT / OPENING
UDERZENIOWY;IMPACT / CRASH
UDERZEńOWY;IMPACT / CRASH
UKŁADU;SYSTEM
UNIT;UNIT
UP;UP
UPC;UPC
USA;USA
USB;USB
USM;USM
USZCZELKA;GASKET / SEAL
USZCZELNIACZ;OIL SEAL
USZTYWNIENIE;STIFFENING / REINFORCEMENT
USŁUG;SERVICES
UTP;UTP
UWE;UWE
V-TEC;VTEC
V10;V10
VACUM;VACUUM
VALTEK;VALTEK
VALVEMATIC;VALVEMATIC
VALVETRONIC;VALVETRONIC
VANOS;VANOS
VDC;VDC
VDC2;VDC2
VDP;VDP
VEB;VEB
VECU;VECU
VIC;VIC
VIDEO;VIDEO
VISION;VISION
VOLVO;VOLVO
VORDON;VORDON
VTEC;VTEC
W;W
W01-3;W01-3
W01-4;W01-4
W02-4;W02-4
WABCO;WABCO
WAHACH;ARMS / WISHBONES
WAHACZ;CONTROL ARM / WISHBONE
WAHACZE;CONTROL ARMS / WISHBONES
WARIATOR;VARIATOR
WAŁ;SHAFT
WAŁEK;SHAFT / CAMSHAFT
WAŁKA;SHAFT / CAMSHAFT
WAŁKI;SHAFTS / CAMSHAFTS
WAŁKU;SHAFT / CAMSHAFT
WAŁU;SHAFT / CRANKSHAFT
WEBASTO;WEBASTO
WENTYLACJA;VENTILATION
WENTYLATGOR;FAN
WENTYLATOR;FAN
WENTYLATORA;FAN
WENTYLATOREK;SMALL FAN
WENTYLATORÓW;FANS
WENTYLOWANIA;VENTILATING
WEWNĘTRZNEJ;INTERNAL / INNER
WEWNĘTRZNY;INTERNAL / INNER
WIĄZKA;WIRING HARNESS
WIDELCA;FORK
WIDELEC;FORK
WIELODROGOWY;MULTI-WAY / MULTI-CIRCUIT
WIELODROŻNY;MULTI-WAY / MULTI-CIRCUIT
WIELOSEZON;ALL-SEASON
WIENIEC;RING GEAR / RIM
WIESZAK;HANGER / BRACKET
WIFI;WIFI
WINDA;LIFT / TAIL LIFT
WINDY;LIFT / TAIL LIFT
WISKOZA;VISCOUS COUPLING
WISKOZY;VISCOUS COUPLING
WIZYTOWNIK;BUSINESS CARD HOLDER
WIĄZKA;WIRING HARNESS
WIĄZKĄ;WIRING HARNESS
WKŁAD;INSERT / CARTRIDGE / GLASS
WKŁADKA;INSERT / LOCK CYLINDER
WLECZONA;TRAILING
WLECZONA,;TRAILING,
WLECZONEJ;TRAILING
WLEW;FILLER / INLET
